"Location ID","Location Name","Location Group","Location Type","Sensor ID","Place Open","Local Date/Time","UTC Date/Time","# of aggregated records","PM2.5 (μg/m³) raw","PM2.5 (μg/m³) corrected","0.3μm particle count","CO2 (ppm) raw","CO2 (ppm) corrected","Temperature (°C) raw","Temperature (°C) corrected","Heat Index (°C)","Humidity (%) raw","Humidity (%) corrected","TVOC (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)"
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 10:05:00","2025-09-16T03:05:00.000Z",1,26.5,26.5,3296,511,511,29,29,34.9,81,81,24,20,1,18,27.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 10:00:00","2025-09-16T03:00:00.000Z",2,26.6,26.6,3322,510,510,29,29,34.7,80,80,24,20,1,17.9,27.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:55:00","2025-09-16T02:55:00.000Z",2,26,26,3334,457,457,28.8,28.8,34.3,81,81,25,21,1,17.5,27
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:50:00","2025-09-16T02:50:00.000Z",1,25.8,25.8,3320,464,464,28.9,28.9,34.5,80,80,28,24,1,18.6,27
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:45:00","2025-09-16T02:45:00.000Z",2,27.4,27.4,3362,501,501,28.9,28.9,34.7,81,81,27,24,1,18,28.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:40:00","2025-09-16T02:40:00.000Z",1,27.4,27.4,3464,492,492,28.8,28.8,34.4,81,81,24,20,1,18.5,28
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:35:00","2025-09-16T02:35:00.000Z",1,25.5,25.5,3085,480,480,28.7,28.7,34.1,81,81,24,20,1,16.8,26.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:30:00","2025-09-16T02:30:00.000Z",2,26.5,26.5,3217,474,474,28.7,28.7,34.1,81,81,26,22,1,17.8,26.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:25:00","2025-09-16T02:25:00.000Z",2,25.6,25.6,3091,484,484,28.7,28.7,34.2,82,82,29,26,1,16.5,26.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:20:00","2025-09-16T02:20:00.000Z",1,25.1,25.1,3113,463,463,28.6,28.6,34.1,82,82,26,22,1,17,25.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:15:00","2025-09-16T02:15:00.000Z",2,27.4,27.4,3278,482,482,28.7,28.7,34,81,81,27,23,1,18.3,28
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:10:00","2025-09-16T02:10:00.000Z",2,27.2,27.2,3338,468,468,28.7,28.7,34.1,81,81,26,22,1,18.6,27.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:05:00","2025-09-16T02:05:00.000Z",1,27.2,27.2,3330,450,450,28.8,28.8,34.3,80,80,26,22,1,18.9,27.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 09:00:00","2025-09-16T02:00:00.000Z",1,29.5,29.5,3636,444,444,29,29,34.7,80,80,31,28,1,20,30.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:55:00","2025-09-16T01:55:00.000Z",2,26.5,26.5,3394,430,430,29.1,29.1,34.9,80,80,33,30,1,18.1,27.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:50:00","2025-09-16T01:50:00.000Z",1,28.5,28.5,3473,433,433,29.1,29.1,34.9,80,80,33,31,1,19,29.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:45:00","2025-09-16T01:45:00.000Z",2,25.3,25.3,3218,436,436,29.1,29.1,35,80,80,33,31,1,17.9,25.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:40:00","2025-09-16T01:40:00.000Z",2,25.8,25.8,3343,440,440,29.1,29.1,35,80,80,38,36,1,17.8,26.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:35:00","2025-09-16T01:35:00.000Z",1,25,25,3243,447,447,29,29,34.7,80,80,45,45,1,17.5,25.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:30:00","2025-09-16T01:30:00.000Z",2,24.5,24.5,3184,456,456,29,29,34.7,80,80,46,46,1,17.2,25
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:25:00","2025-09-16T01:25:00.000Z",2,24.6,24.6,3080,464,464,28.8,28.8,34.5,81,81,47,48,1,17.1,24.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:20:00","2025-09-16T01:20:00.000Z",1,24.2,24.2,3106,466,466,28.7,28.7,34.1,81,81,47,47,1,17,24.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:15:00","2025-09-16T01:15:00.000Z",2,23.8,23.8,3136,482,482,28.8,28.8,34.3,81,81,59,62,1,17,24
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:10:00","2025-09-16T01:10:00.000Z",2,23.5,23.5,3264,492,492,28.8,28.8,34.5,82,82,102,108,1,17.4,24.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:05:00","2025-09-16T01:05:00.000Z",1,24.8,24.8,3234,484,484,28.7,28.7,34.3,82,82,103,109,1,17.9,25.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 08:00:00","2025-09-16T01:00:00.000Z",2,21.2,21.2,2840,473,473,28.7,28.7,34.4,82,82,96,102,1,15.3,21.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:55:00","2025-09-16T00:55:00.000Z",2,19.6,19.6,2750,470,470,28.7,28.7,34.4,82,82,94,100,1,14.4,20.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:50:00","2025-09-16T00:50:00.000Z",1,18,18,2514,468,468,28.7,28.7,34.3,82,82,87,93,1,13.9,18.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:45:00","2025-09-16T00:45:00.000Z",2,18,18,2488,467,467,28.7,28.7,34.3,82,82,86,92,1,12.5,18.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:40:00","2025-09-16T00:40:00.000Z",2,15.5,15.5,2264,470,470,28.7,28.7,34.2,82,82,86,92,1,11.5,16
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:35:00","2025-09-16T00:35:00.000Z",1,16.1,16.1,2382,459,459,28.6,28.6,34.1,82,82,92,98,1,12.7,16.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:30:00","2025-09-16T00:30:00.000Z",2,16.4,16.4,2390,446,446,28.5,28.5,34,83,83,96,102,1,12.3,16.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:25:00","2025-09-16T00:25:00.000Z",2,15.6,15.6,2250,445,445,28.4,28.4,33.6,82,82,95,102,1,11.4,16.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:20:00","2025-09-16T00:20:00.000Z",1,14.4,14.4,2150,445,445,28.3,28.3,33.3,82,82,96,102,1,11,14.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:15:00","2025-09-16T00:15:00.000Z",2,12.9,12.9,1925,436,436,28.2,28.2,32.8,82,82,95,101,1,9.4,13.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:10:00","2025-09-16T00:10:00.000Z",2,11.6,11.6,1667,426,426,28.1,28.1,32.8,82,82,93,99,1,7.9,12.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:05:00","2025-09-16T00:05:00.000Z",1,10.8,10.8,1667,425,425,28.1,28.1,32.7,82,82,91,97,1,8.5,11
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 07:00:00","2025-09-16T00:00:00.000Z",2,12.1,12.1,1748,422,422,28.2,28.2,32.8,82,82,89,95,1,8.9,12.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 06:55:00","2025-09-15T23:55:00.000Z",2,11.9,11.9,1776,430,430,28.3,28.3,33.1,81,81,84,90,1,9.1,12.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 06:50:00","2025-09-15T23:50:00.000Z",1,14.6,14.6,2097,435,435,28.5,28.5,33.6,81,81,75,80,1,10,14.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-16 06:45:00","2025-09-15T23:45:00.000Z",2,15.5,15.5,2076,440,440,28.8,28.8,34,80,80,30,26,1,11.1,16.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 15:15:00","2025-09-15T08:15:00.000Z",1,4.8,4.8,968,413,413,30.9,30.9,36.5,67,67,27,23,1,3.8,4.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 15:10:00","2025-09-15T08:10:00.000Z",2,5.2,5.2,973,428,428,30.9,30.9,36.3,67,67,28,24,1,3.8,5.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 15:05:00","2025-09-15T08:05:00.000Z",2,7.4,7.4,1106,436,436,30.8,30.8,36.5,67,67,30,26,1,5.6,7.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 15:00:00","2025-09-15T08:00:00.000Z",1,7.2,7.2,1097,451,451,30.8,30.8,36.4,68,68,29,26,1,5.1,7.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:55:00","2025-09-15T07:55:00.000Z",2,7.6,7.6,1158,460,460,30.9,30.9,36.5,67,67,27,23,1,6,7.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:50:00","2025-09-15T07:50:00.000Z",2,5.1,5.1,889,436,436,31,31,36.2,66,66,21,16,1,3.8,5.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:45:00","2025-09-15T07:45:00.000Z",1,3.8,3.8,750,429,429,31,31,36.2,65,65,20,14,1,3,4.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:40:00","2025-09-15T07:40:00.000Z",2,4,4,738,424,424,31.2,31.2,36.5,65,65,20,14,1,3.1,4.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:35:00","2025-09-15T07:35:00.000Z",2,4.8,4.8,888,423,423,31.1,31.1,36.3,65,65,21,16,1,3.8,5.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:30:00","2025-09-15T07:30:00.000Z",1,6.1,6.1,965,427,427,31.1,31.1,36.7,66,66,23,18,1,4.4,6.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:25:00","2025-09-15T07:25:00.000Z",2,6.7,6.7,1056,428,428,31.1,31.1,37,67,67,21,15,1,5.6,6.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:20:00","2025-09-15T07:20:00.000Z",2,6.8,6.8,1036,426,426,31.2,31.2,37.1,67,67,19,14,1,5.3,6.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:15:00","2025-09-15T07:15:00.000Z",1,7.2,7.2,1102,419,419,31.1,31.1,37.1,68,68,21,16,1,5.4,7.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:10:00","2025-09-15T07:10:00.000Z",2,10,10,1427,426,426,31,31,37.3,68,68,26,22,1,7.3,10.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:05:00","2025-09-15T07:05:00.000Z",2,11.7,11.7,1654,438,438,31,31,37.3,69,69,28,24,1,8.1,12.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 14:00:00","2025-09-15T07:00:00.000Z",1,13.1,13.1,1821,449,449,30.9,30.9,37.4,70,70,31,28,1,10,13.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:55:00","2025-09-15T06:55:00.000Z",2,14,14,1887,436,436,30.8,30.8,37.2,70,70,31,28,1,10.3,14.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:50:00","2025-09-15T06:50:00.000Z",2,15.8,15.8,2094,434,434,30.7,30.7,37,71,71,34,32,1,11.4,16
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:45:00","2025-09-15T06:45:00.000Z",1,17.5,17.5,2290,442,442,30.6,30.6,37,72,72,35,33,1,12.2,17.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:40:00","2025-09-15T06:40:00.000Z",2,22.7,22.7,2900,446,446,30.5,30.5,36.9,72,72,35,34,1,15.9,22.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:35:00","2025-09-15T06:35:00.000Z",2,22.8,22.8,2980,446,446,30.7,30.7,37.3,72,72,33,30,1,16.1,22.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:30:00","2025-09-15T06:30:00.000Z",1,22.7,22.7,2812,438,438,30.6,30.6,37.2,72,72,33,30,1,16,22.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:25:00","2025-09-15T06:25:00.000Z",2,21.7,21.7,2899,442,442,30.5,30.5,37,72,72,36,34,1,16.4,21.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:20:00","2025-09-15T06:20:00.000Z",2,21.4,21.4,2706,445,445,30.4,30.4,36.8,73,73,31,28,1,15.8,21.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:15:00","2025-09-15T06:15:00.000Z",1,19.1,19.1,2569,446,446,30.4,30.4,36.8,73,73,28,25,1,14.1,19.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:10:00","2025-09-15T06:10:00.000Z",2,19,19,2487,440,440,30.4,30.4,36.8,73,73,27,24,1,14.1,19.6
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:05:00","2025-09-15T06:05:00.000Z",2,17.5,17.5,2316,449,449,30.4,30.4,36.8,73,73,33,30,1,12.9,17.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 13:00:00","2025-09-15T06:00:00.000Z",1,16.5,16.5,2236,453,453,30.4,30.4,36.9,73,73,38,37,1,12.6,16.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:55:00","2025-09-15T05:55:00.000Z",2,16.2,16.2,2187,444,444,30.3,30.3,36.6,73,73,38,37,1,12.3,16.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:50:00","2025-09-15T05:50:00.000Z",2,16.5,16.5,2170,432,432,30.3,30.3,36.7,73,73,39,38,1,12.6,16.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:45:00","2025-09-15T05:45:00.000Z",1,15.6,15.6,2199,432,432,30.4,30.4,36.7,73,73,38,37,1,12.2,16
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:40:00","2025-09-15T05:40:00.000Z",2,25.4,25.4,3126,454,454,30.5,30.5,36.7,72,72,36,34,1,17.7,26
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:35:00","2025-09-15T05:35:00.000Z",2,27,27,3279,440,440,30.5,30.5,36.8,72,72,33,31,1,18,27.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:30:00","2025-09-15T05:30:00.000Z",1,29.5,29.5,3448,452,452,30.5,30.5,37,72,72,35,33,1,19.9,29.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:25:00","2025-09-15T05:25:00.000Z",2,27.5,27.5,3324,460,460,30.5,30.5,36.8,72,72,38,36,1,18.9,28
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:20:00","2025-09-15T05:20:00.000Z",2,26.5,26.5,3194,474,474,30.4,30.4,36.8,73,73,38,37,1,18.1,27.4
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:15:00","2025-09-15T05:15:00.000Z",1,27.2,27.2,3321,480,480,30.3,30.3,36.5,73,73,37,36,1,18.5,27.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:10:00","2025-09-15T05:10:00.000Z",2,28.3,28.3,3310,464,464,30.3,30.3,36.5,72,72,28,24,1,18,28.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:05:00","2025-09-15T05:05:00.000Z",2,26.3,26.3,3202,431,431,30.3,30.3,36.2,72,72,23,18,1,17.2,26.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 12:00:00","2025-09-15T05:00:00.000Z",1,27,27,3269,433,433,30.1,30.1,36,73,73,24,20,1,18.8,27.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:55:00","2025-09-15T04:55:00.000Z",2,27.8,27.8,3402,427,427,30.2,30.2,36.1,73,73,22,16,1,19.3,28
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:50:00","2025-09-15T04:50:00.000Z",2,26.5,26.5,3254,424,424,30.3,30.3,36.3,72,72,22,16,1,18,27
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:45:00","2025-09-15T04:45:00.000Z",1,27.7,27.7,3282,431,431,30.2,30.2,36.4,74,74,26,22,1,18,28
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:40:00","2025-09-15T04:40:00.000Z",2,27.6,27.6,3446,432,432,30,30,36.3,75,75,30,27,1,19.3,27.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:35:00","2025-09-15T04:35:00.000Z",2,26.4,26.4,3300,437,437,29.8,29.8,35.8,75,75,30,26,1,18.4,27
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:30:00","2025-09-15T04:30:00.000Z",1,26.9,26.9,3251,432,432,29.7,29.7,35.5,75,75,29,26,1,17.5,27.9
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:25:00","2025-09-15T04:25:00.000Z",2,26.4,26.4,3260,436,436,29.7,29.7,35.5,76,76,30,27,1,18.1,26.5
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:20:00","2025-09-15T04:20:00.000Z",2,26.9,26.9,3358,454,454,29.7,29.7,35.5,76,76,34,32,1,18.6,27.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:15:00","2025-09-15T04:15:00.000Z",1,29.9,29.9,3808,514,514,29.7,29.7,36,77,77,40,39,1,20.6,31.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:10:00","2025-09-15T04:10:00.000Z",2,29,29,3577,500,500,29.7,29.7,36,77,77,35,32,1,19.6,30.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:05:00","2025-09-15T04:05:00.000Z",2,30.8,30.8,3832,484,484,29.7,29.7,35.8,77,77,30,27,1,20.6,32.1
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 11:00:00","2025-09-15T04:00:00.000Z",1,29.5,29.5,3992,480,480,29.6,29.6,35.6,76,76,28,25,1,20.9,31
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:55:00","2025-09-15T03:55:00.000Z",2,31.3,31.3,3983,491,491,29.6,29.6,35.5,76,76,29,26,1,20.9,33.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:50:00","2025-09-15T03:50:00.000Z",2,30.8,30.8,3984,471,471,29.5,29.5,35.3,76,76,26,22,1,21.2,33.2
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:45:00","2025-09-15T03:45:00.000Z",1,30,30,3766,458,458,29.5,29.5,35.2,76,76,25,21,1,20.5,31
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:40:00","2025-09-15T03:40:00.000Z",2,29.7,29.7,3729,482,482,29.6,29.6,35.4,76,76,25,20,1,20,31.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:35:00","2025-09-15T03:35:00.000Z",2,28.4,28.4,3510,468,468,29.5,29.5,35.3,76,76,22,17,1,18.9,29.8
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:30:00","2025-09-15T03:30:00.000Z",1,28.1,28.1,3405,484,484,29.6,29.6,35.2,75,75,21,16,1,19.2,28.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:25:00","2025-09-15T03:25:00.000Z",2,27.8,27.8,3193,466,466,29.5,29.5,35.1,75,75,21,15,1,18,28.7
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:20:00","2025-09-15T03:20:00.000Z",2,26.3,26.3,3190,461,461,29.4,29.4,34.6,75,75,21,16,1,17.8,27
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:15:00","2025-09-15T03:15:00.000Z",1,21.9,21.9,2647,480,480,29.5,29.5,34.8,74,74,24,19,1,14.8,22
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:10:00","2025-09-15T03:10:00.000Z",2,19.5,19.5,2447,471,471,29.5,29.5,34.7,74,74,32,29,1,12.9,20.3
67284,"Indoor คลองเตยล็อค6 (Khong tei Lock6)",,"Indoor","airgradient:744dbdbfdaac",false,"2025-09-15 10:05:00","2025-09-15T03:05:00.000Z",2,18.5,18.5,2327,475,475,29.5,29.5,34.8,75,75,23,18,1,12.3,18.5
